UserID,Game,Hours
60859324,Nation Red,1.9
60859324,Middle-earth Shadow of Mordor,1.7
60859324,Thief,0.2
60859695,Don't Starve,148.0
60859695,Terraria,73.0
60859695,Don't Starve Together Beta,63.0
60859695,Starbound,39.0
60859695,Dust An Elysian Tail,29.0
60859695,Portal 2,25.0
60859695,Undertale,24.0
60859695,HuniePop,23.0
60859695,The Sims(TM) 3,21.0
60859695,Crypt of the NecroDancer,21.0
60859695,War for the Overworld,21.0
60859695,SOMA,18.2
60859695,Left 4 Dead 2,17.7
60859695,Resident Evil 6 / Biohazard 6,17.3
60859695,Dead Island,16.1
60859695,Ether One,14.2
60859695,Portal Stories Mel,13.8
60859695,Amnesia A Machine for Pigs,13.6
60859695,The Wolf Among Us,12.5
60859695,The Sims(TM) Medieval,12.3
60859695,Magicka,12.2
60859695,Mount Your Friends,12.0
60859695,Nancy Drew The Deadly Device,10.5
60859695,DayZ,10.3
60859695,Dota 2,9.8
60859695,Parcel,9.2
60859695,Long Live The Queen,8.9
60859695,Amnesia The Dark Descent,8.2
60859695,The Vanishing of Ethan Carter,7.8
60859695,Nancy Drew Ghost of Thornton Hall,6.2
60859695,Edna & Harvey Harvey's New Eyes,6.2
60859695,Tales of Monkey Island Chapter 4 - The Trial and Execution of Guybrush Threepwood ,6.0
60859695,Nancy Drew Ghost Dogs of Moon Lake ,5.9
60859695,Nancy Drew The Haunted Carousel,5.9
60859695,Alchemy Mysteries Prague Legends,5.7
60859695,Abandoned Chestnut Lodge Asylum,5.7
60859695,Tales of Monkey Island Chapter 3 - Lair of the Leviathan ,5.5
60859695,Brothers - A Tale of Two Sons,5.2
60859695,Season of Mystery  The Cherry Blossom Murders,5.1
60859695,Hector Ep 2,5.0
60859695,The Otherside,4.8
60859695,Midnight Mysteries 4 Haunted Houdini,4.4
60859695,Outlast,4.3
60859695,Reus,4.2
60859695,Arma 2 DayZ Mod,4.2
60859695,The Silent Age,4.1
60859695,Midnight Mysteries 3 Devil on the Mississippi,4.1
60859695,Dungeon Defenders,3.9
60859695,Tales of Monkey Island Chapter 5 - Rise of the Pirate God,3.9
60859695,Drawn The Painted Tower,3.9
60859695,Tales of Monkey Island Chapter 1 - Launch of the Screaming Narwhal,3.8
60859695,The Tiny Bang Story,3.6
60859695,The Stanley Parable,3.6
60859695,Dracula's Legacy,3.4
60859695,Mind Path to Thalamus Enhanced Edition,3.4
60859695,The Secret of Monkey Island Special Edition,3.2
60859695,Fire,3.1
60859695,Frankenstein Master of Death,3.0
60859695,Midnight Mysteries Salem Witch Trials,2.9
60859695,Tales of Monkey Island Chapter 2 - The Siege of Spinner Cay ,2.8
60859695,Armello,2.7
60859695,Kuros,2.5
60859695,Dark Arcana The Carnival,2.5
60859695,Hector Ep 1,2.4
60859695,Keep Talking and Nobody Explodes,1.9
60859695,Gone Home,1.8
60859695,FEZ,1.7
60859695,Borderlands 2,1.7
60859695,Back to Bed,1.6
60859695,Nancy Drew The Creature of Kapu Cave,1.6
60859695,Bloody Good Time,1.5
60859695,Year Walk,1.4
60859695,The Whispered World,1.4
60859695,Electronic Super Joy,1.2
60859695,realMyst,1.2
60859695,PixelJunk Monsters Ultimate,1.1
60859695,Shelter,1.0
60859695,Lume,1.0
60859695,Ys I,0.9
60859695,Scribblenauts Unlimited,0.9
60859695,Fading Hearts,0.8
60859695,Influent,0.8
60859695,Kentucky Route Zero,0.8
60859695,Narcissu 1st & 2nd,0.7
60859695,Aqua Kitty - Milk Mine Defender,0.4
60859695,The Misadventures of P.B. Winterbottom,0.3
60859695,Legend of Fae,0.3
60859695,Five Nights at Freddy's 2,0.3
60859695,Serena,0.3
60859695,Big Brain Wolf,0.2
60859695,Puzzle Agent 2,0.2
60859695,Windosill,0.2
60859695,Fester Mudd Curse of the Gold - Episode 1,0.2
60859695,Team Fortress 2,0.2
60859695,Arma 2 Operation Arrowhead,0.1
61070572,Counter-Strike Global Offensive,441.0
61070572,Garry's Mod,153.0
61070572,SpeedRunners,126.0
61070572,Unturned,107.0
61070572,DC Universe Online,54.0
61070572,Rocket League,38.0
61070572,Napoleon Total War,37.0
61070572,Hurtworld,35.0
61070572,Call of Duty Black Ops III,28.0
61070572,Brawlhalla,27.0
61070572,Team Fortress 2,13.6
61070572,Tom Clancy's Rainbow Six Siege,10.6
61070572,SMITE,9.7
61070572,Neverwinter,9.1
61070572,Trove,7.5
61070572,The Binding of Isaac Rebirth,5.8
61070572,Clicker Heroes,5.8
61070572,Rust,4.8
61070572,MicroVolts Surge,4.8
61070572,Euro Truck Simulator 2,4.5
61070572,AdVenture Capitalist,4.3
61070572,Castle Crashers,4.3
61070572,Don't Starve Together Beta,4.2
61070572,Dragomon Hunter,4.1
61070572,Warframe,3.5
61070572,Arma 3,3.3
61070572,Gotham City Impostors Free To Play,3.2
61070572,Lethal League,2.5
61070572,Bloodline Champions,2.5
61070572,H1Z1,2.4
61070572,Terraria,2.2
61070572,BLOCKADE 3D,2.0
61070572,Dota 2,1.4
61070572,Infinite Crisis,1.3
61070572,War Thunder,1.0
61070572,Double Action Boogaloo,0.9
61070572,Heroes & Generals,0.9
61070572,Dungeon Defenders II,0.8
61070572,Dirty Bomb,0.8
61070572,Apotheon Arena,0.7
61070572,Magicka Wizard Wars,0.7
61070572,Counter-Strike Nexon Zombies,0.6
61070572,Tom Clancy's Ghost Recon Phantoms - EU,0.6
61070572,Chivalry Medieval Warfare,0.6
61070572,Robocraft,0.5
61070572,The Expendabros,0.5
61070572,Hotline Miami 2 Wrong Number,0.4
61070572,Warface,0.4
61070572,Rogue Legacy,0.3
61070572,Games of Glory,0.3
61070572,Firefall,0.2
61070572,Guns and Robots,0.1
61086207,Wargame European Escalation,206.0
61086207,Empire Total War,82.0
61086207,Call of Duty Modern Warfare 2,35.0
61086207,UFO Extraterrestrials Gold,33.0
61086207,XCOM Enemy Unknown,33.0
61086207,Battlestations Pacific,16.9
61086207,Halo Spartan Assault,2.5
61086207,Call of Duty Modern Warfare 2 - Multiplayer,1.3
61086207,Tom Clancy's EndWar,1.2
61086207,HAWKEN,1.0
61086207,Lost Planet 2,0.6
61086207,Wargame AirLand Battle,0.5
61189155,Dota 2,2623.0
61189155,Call of Duty Modern Warfare 2 - Multiplayer,227.0
61189155,The Elder Scrolls V Skyrim,160.0
61189155,Counter-Strike Source,121.0
61189155,DayZ,119.0
61189155,Counter-Strike Global Offensive,107.0
61189155,Grand Theft Auto V,103.0
61189155,Team Fortress 2,100.0
61189155,Clicker Heroes,96.0
61189155,Call of Duty Modern Warfare 3 - Multiplayer,94.0
61189155,Call of Duty Black Ops II - Multiplayer,85.0
61189155,PROTOTYPE 2,66.0
61189155,The Witcher 2 Assassins of Kings Enhanced Edition,50.0
61189155,Survarium,48.0
61189155,Dying Light,48.0
61189155,DARK SOULS II,45.0
61189155,Call of Duty Black Ops,44.0
61189155,Left 4 Dead 2,43.0
61189155,The Lord of the Rings War in the North,40.0
61189155,PAYDAY 2,38.0
61189155,Middle-earth Shadow of Mordor,34.0
61189155,Call of Duty Black Ops - Multiplayer,33.0
61189155,Command and Conquer 3 Tiberium Wars,30.0
61189155,DARK SOULS II Scholar of the First Sin,29.0
61189155,Spec Ops The Line,25.0
61189155,Metro 2033,24.0
61189155,Alien Swarm,23.0
61189155,Call of Duty Modern Warfare 2,23.0
61189155,Call of Duty Modern Warfare 3,23.0
61189155,Aliens vs. Predator,20.0
61189155,Darksiders II,20.0
61189155,Total War ROME II - Emperor Edition,19.3
61189155,Dead Rising 3,18.4
61189155,Sid Meier's Civilization V,18.3
61189155,Mortal Kombat Komplete Edition,18.1
61189155,Fallout New Vegas,17.8
61189155,Metro Last Light,17.7
61189155,Deus Ex Human Revolution,17.5
61189155,RAGE,16.3
61189155,Evolve,14.6
61189155,Metro 2033 Redux,12.1
61189155,Metro Last Light Redux,12.1
61189155,Red Faction Armageddon,11.8
61189155,Injustice Gods Among Us Ultimate Edition,11.7
61189155,Tomb Raider,11.5
61189155,Killing Floor,10.9
61189155,Dead Island,10.6
61189155,Dishonored (RU),10.3
61189155,BioShock,9.9
61189155,Resident Evil Revelations / Biohazard Revelations,9.6
61189155,Outlast,9.5
61189155,How to Survive,9.4
61189155,Call of Duty Advanced Warfare,7.5
61189155,METAL GEAR RISING REVENGEANCE,7.3
61189155,Saints Row IV,6.3
61189155,Call of Duty Advanced Warfare - Multiplayer,5.8
61189155,Call of Duty Black Ops II - Zombies,5.4
61189155,The Forest,4.7
61189155,PAYDAY The Heist,4.2
61189155,Darksiders,4.1
61189155,Two Worlds II,3.7
61189155,Valiant Hearts The Great War / Soldats Inconnus  Mmoires de la Grande Guerre,2.5
61189155,Kane & Lynch 2 Dog Days,2.3
61189155,Call of Duty Black Ops II,2.2
61189155,Remember Me,1.6
61189155,BioShock Infinite,1.5
61189155,Just Cause 2,1.5
61189155,Zombie Panic Source,1.4
61189155,DmC Devil May Cry,1.4
61189155,Dark Souls Prepare to Die Edition,0.8
61189155,Command and Conquer 3 Kane's Wrath,0.8
61189155,Half-Life 2 Deathmatch,0.6
61189155,Sniper Elite V2,0.4
61189155,Quake Live,0.3
61506388,Puzzle Quest,72.0
61506388,The Elder Scrolls V Skyrim,71.0
61506388,Crusader Kings II,47.0
61506388,Amnesia The Dark Descent,17.0
61506388,Fallout New Vegas,12.1
61506388,The Witcher 2 Assassins of Kings Enhanced Edition,10.3
61506388,Don't Starve Together Beta,7.9
61506388,Portal 2,7.3
61506388,Stranded Deep,6.2
61506388,"Warhammer 40,000 Dawn of War II",5.7
61506388,Portal,4.2
61506388,This War of Mine,3.4
61506388,Saints Row 2,2.8
61506388,The Path,2.6
61506388,7 Days to Die,2.4
61506388,Gone Home,2.1
61506388,Deus Ex Invisible War,1.9
61506388,Max Payne,1.8
61506388,Machinarium,1.8
61506388,Metro 2033,1.8
61506388,Grand Theft Auto IV,1.8
61506388,Don't Starve,1.5
61506388,Silent Hunter III,1.4
61506388,"Warhammer 40,000 Dawn of War  Winter Assault",1.2
61506388,Batman Arkham Knight,1.1
61506388,Crysis 2 Maximum Edition,1.1
61506388,"Warhammer 40,000 Dawn of War - Game of the Year Edition",1.0
61506388,Titan Quest,0.7
61506388,Burnout Paradise The Ultimate Box,0.7
61506388,S.T.A.L.K.E.R. Shadow of Chernobyl,0.6
61506388,Medal of Honor(TM) Single Player,0.5
61506388,The Path - Prologue,0.5
61506388,The Stanley Parable,0.5
61506388,Bastion,0.4
61506388,Deus Ex Game of the Year Edition,0.4
61506388,World of Zoo,0.3
61506388,Dungeon Defenders,0.3
61506388,The Vanishing of Ethan Carter Redux,0.3
61506388,Mirror's Edge,0.2
61506388,Syberia,0.1
61632730,War Thunder,458.0
61632730,H1Z1,418.0
61632730,Call of Duty Modern Warfare 2 - Multiplayer,194.0
61632730,Dead Island Epidemic,126.0
61632730,Don't Starve,109.0
61632730,Counter-Strike Global Offensive,108.0
61632730,Darkest Dungeon,63.0
61632730,Path of Exile,42.0
61632730,Don't Starve Together Beta,42.0
61632730,Clicker Heroes,27.0
61632730,Echo of Soul,16.8
61632730,Infinite Crisis,13.6
61632730,Arma 2 DayZ Mod,12.1
61632730,Enclave,3.3
61632730,Dota 2,2.5
61632730,Call of Duty Modern Warfare 2,2.1
61632730,MoW Face Off XL,2.0
61632730,PlanetSide 2,1.6
61632730,Magic Duels,1.5
61632730,SMITE,1.5
61632730,Dirty Bomb,0.6
61632730,Half-Life 2 Deathmatch,0.5
61632730,H1Z1 Test Server,0.4
61632730,Alien Swarm,0.4
61632730,Arma 2 Operation Arrowhead,0.4
61632730,Trove,0.2
61632730,Counter-Strike Nexon Zombies,0.2
61632730,Arma 2,0.1
61632730,The Witcher Enhanced Edition,0.1
61676491,Counter-Strike Source,1097.0
61676491,Rocket League,479.0
61676491,Warframe,170.0
61676491,Counter-Strike Global Offensive,122.0
61676491,H1Z1,77.0
61676491,Dungeon Defenders,47.0
61676491,Dungeon Defenders II,40.0
61676491,Grand Theft Auto IV,34.0
61676491,Hammerwatch,32.0
61676491,The Binding of Isaac,23.0
61676491,Alien Swarm,16.6
61676491,Farming Simulator 2011,15.9
61676491,Sleeping Dogs,13.4
61676491,Batman Arkham Origins,12.9
61676491,Darksiders,12.1
61676491,Torchlight II,10.5
61676491,Red Faction Armageddon,8.6
61676491,Terraria,8.6
61676491,Team Fortress 2,7.7
61676491,Borderlands 2,7.0
61676491,Farming Simulator 2013,6.9
61676491,Marvel Heroes 2015,6.4
61676491,Serious Sam HD The Second Encounter,5.9
61676491,Dota 2,5.7
61676491,Left 4 Dead 2,5.4
61676491,Mafia II,5.2
61676491,Torchlight,4.6
61676491,Orcs Must Die! 2,4.6
61676491,Total War ROME II - Emperor Edition,4.2
61676491,Viking Battle for Asgard,3.6
61676491,Medal of Honor(TM) Single Player,3.5
61676491,Orcs Must Die!,3.5
61676491,DayZ,3.2
61676491,Just Cause 2,3.2
61676491,Batman Arkham Asylum GOTY Edition,3.0
61676491,The Bureau XCOM Declassified,3.0
61676491,DC Universe Online,2.9
61676491,L.A. Noire,2.7
61676491,Aliens vs. Predator,2.7
61676491,Warlock - Master of the Arcane,2.6
61676491,Crysis 2 Maximum Edition,2.4
61676491,FINAL FANTASY XIV A Realm Reborn,2.3
61676491,Hero Siege,2.3
61676491,Red Faction Guerrilla Steam Edition,2.2
61676491,DLC Quest,1.6
61676491,How to Survive,1.5
61676491,Aliens versus Predator Classic 2000,1.5
61676491,PAYDAY 2,1.3
61676491,Portal,1.3
61676491,Arma 2 Operation Arrowhead,1.2
61676491,Sid Meier's Civilization III Complete,1.1
61676491,One Way Heroics,1.0
61676491,Clicker Heroes,1.0
61676491,S.T.A.L.K.E.R. Shadow of Chernobyl,1.0
61676491,Crusader Kings II,0.9
61676491,Spec Ops The Line,0.8
61676491,Before the Echo,0.8
61676491,DUNGEONS - Steam Special Edition,0.8
61676491,Divinity Dragon Commander,0.7
61676491,Burnout Paradise The Ultimate Box,0.7
61676491,Sanctum 2,0.6
61676491,GRID Autosport,0.6
61676491,F.E.A.R. 3,0.6
61676491,Dragon Age Origins - Ultimate Edition,0.6
61676491,Afterfall InSanity Extended Edition,0.5
61676491,Delver,0.5
61676491,DmC Devil May Cry,0.5
61676491,Guardians of Middle-earth,0.5
61676491,Mirror's Edge,0.4
61676491,Command and Conquer Red Alert 3 - Uprising,0.4
61676491,Ultra Street Fighter IV,0.4
61676491,Killing Floor,0.3
61676491,FORCED,0.3
61676491,Natural Selection 2,0.3
61676491,Dungeonland,0.3
61676491,Arma 2,0.3
61676491,Dark Souls Prepare to Die Edition,0.3
61676491,Red Faction,0.3
61676491,Path of Exile,0.2
61676491,ArcheAge,0.2
61676491,Metro 2033,0.2
61676491,S.T.A.L.K.E.R. Clear Sky,0.2
61676491,Scribblenauts Unlimited,0.2
61676491,Age of Empires II HD Edition,0.2
61676491,Leviathan Warships,0.2
61676491,The Witcher Enhanced Edition,0.2
61676491,Europa Universalis III,0.2
61676491,Prince of Persia The Sands of Time,0.1
61676491,Post Apocalyptic Mayhem,0.1
61772065,Call of Duty Modern Warfare 2 - Multiplayer,395.0
61772065,Counter-Strike Global Offensive,347.0
61772065,Borderlands 2,108.0
61772065,Call of Duty Modern Warfare 3 - Multiplayer,45.0
61772065,The Elder Scrolls V Skyrim,39.0
61772065,Call of Duty Black Ops - Multiplayer,30.0
61772065,Dota 2,22.0
61772065,Borderlands The Pre-Sequel,15.1
61772065,Call of Duty Modern Warfare 2,14.7
61772065,Call of Duty Black Ops,9.8
61772065,Just Cause 2,5.3
61772065,Tom Clancy's Ghost Recon Phantoms - EU,4.8
61772065,Lichdom Battlemage,4.4
61772065,Call of Duty Modern Warfare 3,3.7
61772065,NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full Burst,2.9
61772065,Trine 2,2.6
61772065,Portal,2.6
61772065,Pat & Mat,1.0
61772065,Brothers - A Tale of Two Sons,0.7
61772065,Tiny and Big Grandpa's Leftovers,0.6
61772065,Team Fortress 2,0.5
61772065,Goat Simulator,0.3
61772065,Just Cause 2 Multiplayer Mod,0.2
61772065,Bunch Of Heroes,0.2
61779218,Arma 3,498.0
61779218,Call of Duty Black Ops II - Multiplayer,164.0
61779218,Delta Force Black Hawk Down - Team Sabre,69.0
61779218,Battlefield Bad Company 2,40.0
61779218,Path of Exile,39.0
61779218,War Thunder,37.0
61779218,Arma 2 Operation Arrowhead Beta (Obsolete),34.0
61779218,Arma 2 DayZ Mod,27.0
61779218,DayZ,14.6
61779218,Champions Online,12.7
61779218,Zombies Monsters Robots,9.2
61779218,Call of Duty Black Ops II,7.7
61779218,Arma 2 Operation Arrowhead,5.4
61779218,Call of Duty Black Ops II - Zombies,4.6
61779218,EverQuest II,4.5
61779218,Arma 2,1.3
61779218,PlanetSide 2,1.1
61779218,Fishing Planet,0.4
62078957,Clicker Heroes,1912.0
62078957,Counter-Strike,777.0
62078957,Counter-Strike Global Offensive,686.0
62078957,Counter-Strike Source,52.0
62078957,Dota 2,47.0
62078957,Call of Duty Ghosts - Multiplayer,17.5
62078957,Call of Duty Modern Warfare 2 - Multiplayer,13.2
62078957,Devilian,9.4
62078957,Call of Duty Ghosts,2.2
62078957,Chivalry Medieval Warfare,2.1
62078957,Team Fortress 2,1.1
62078957,Mirror's Edge,1.0
62097332,Call of Duty Modern Warfare 2 - Multiplayer,302.0
62097332,Farming Simulator 2013,106.0
62097332,Call of Duty Modern Warfare 3 - Multiplayer,47.0
62097332,Call of Duty Black Ops - Multiplayer,45.0
62097332,DiRT 2,16.1
62097332,Call of Duty Modern Warfare 2,12.3
62097332,Call of Duty Modern Warfare 3,9.2
62097332,Counter-Strike Source,7.6
62097332,Counter-Strike,5.9
62097332,Call of Duty Black Ops,4.8
62097332,Battlefield Bad Company 2,3.5
62097332,MicroVolts Surge,3.3
62097332,Alien Swarm,2.1
62097332,Dota 2,1.3
62097332,Portal,1.2
62097332,Blacklight Retribution,1.1
62097332,Tribes Ascend,0.4
62097332,Counter-Strike Condition Zero Deleted Scenes,0.2
62097332,Deathmatch Classic,0.1
62545742,Call of Duty Black Ops - Multiplayer,314.0
62545742,Grand Theft Auto IV,63.0
62545742,Counter-Strike Source,34.0
62545742,Call of Duty Black Ops,29.0
62545742,Medal of Honor(TM) Single Player,14.8
62545742,Call of Duty Modern Warfare 2 - Multiplayer,14.6
62545742,Left 4 Dead 2,9.9
62545742,Fallout 3,6.2
62545742,Medal of Honor(TM) Multiplayer,6.1
62545742,Unreal Tournament 3 Black Edition,4.4
62545742,Battlefield Bad Company 2,4.4
62545742,Portal,2.6
62545742,Need for Speed SHIFT,1.2
62545742,The Elder Scrolls IV Oblivion ,0.6
62545742,Call of Duty Modern Warfare 2,0.5
62633395,Might & Magic Heroes VI,151.0
62633395,XCOM Enemy Unknown,51.0
62633395,The Elder Scrolls V Skyrim,44.0
62633395,Anno 2070,43.0
62633395,Borderlands 2,43.0
62633395,Sid Meier's Civilization V,34.0
62633395,Deus Ex Human Revolution,22.0
62633395,Starbound,18.6
62633395,Torchlight II,16.9
62633395,The Witcher 2 Assassins of Kings Enhanced Edition,16.6
62633395,Dishonored,15.5
62633395,Orcs Must Die!,7.2
62633395,Metro 2033,5.6
62633395,The Incredible Adventures of Van Helsing,3.8
62633395,BioShock Infinite,3.4
62633395,FEZ,3.0
62633395,Max Payne 3,2.7
62633395,Portal 2,1.9
62633395,The Witcher Enhanced Edition,1.2
62633395,RAGE,1.2
62633395,Hitman Blood Money,1.1
62633395,Dead Space 2,0.8
62633395,Magic The Gathering - Duels of the Planeswalkers 2013,0.8
62633395,Deus Ex Game of the Year Edition,0.6
62633395,Hitman Codename 47,0.3
62633395,Dota 2,0.1
62654923,Call of Duty Modern Warfare 3 - Multiplayer,191.0
62654923,Call of Duty Black Ops,154.0
62654923,Call of Duty Modern Warfare 2,100.0
62654923,Call of Duty Modern Warfare 3,65.0
62654923,Call of Duty Black Ops - Multiplayer,64.0
62654923,Call of Duty Advanced Warfare,12.8
62654923,Star Wars The Force Unleashed Ultimate Sith Edition,9.7
62654923,Call of Duty Advanced Warfare - Multiplayer,3.5
62654923,Call of Duty Modern Warfare 2 - Multiplayer,2.6
62654923,Portal,0.5
62654923,Aliens vs. Predator,0.4
62705916,Europa Universalis III,678.0
62705916,Mount & Blade Warband,365.0
62705916,Crusader Kings II,338.0
62705916,Empire Total War,304.0
62705916,Napoleon Total War,291.0
62705916,Men of War Assault Squad 2,264.0
62705916,Medieval II Total War,244.0
62705916,Men of War Assault Squad,220.0
62705916,Total War SHOGUN 2,205.0
62705916,Total War ROME II - Emperor Edition,190.0
62705916,Victoria II,129.0
62705916,Action! - Gameplay Recording and Streaming,129.0
62705916,Making History The Calm & The Storm,79.0
62705916,Battle of Empires  1914-1918,72.0
62705916,Cities Skylines,59.0
62705916,Tropico 3 Absolute Power,56.0
62705916,Rising Storm/Red Orchestra 2 Multiplayer,54.0
62705916,Cities XL 2011,48.0
62705916,Company of Heroes (New Steam Version),46.0
62705916,Sid Meier's Civilization V,44.0
62705916,Company of Heroes,37.0
62705916,Call to Arms,31.0
62705916,Total War ATTILA,28.0
62705916,Star Wars Empire at War Gold,21.0
62705916,Sniper Elite V2,16.9
62705916,Men of War,15.9
62705916,PAYDAY The Heist,14.3
62705916,Europa Universalis IV,10.0
62705916,Stronghold 3,8.8
62705916,Omerta - City of Gangsters,7.9
62705916,Star Wars - Battlefront II,7.8
62705916,Medieval II Total War Kingdoms,7.2
62705916,Company of Heroes 2,7.0
62705916,Sniper Elite 3,5.8
62705916,Company of Heroes Europe at War,5.2
62705916,The Guild II Renaissance,4.9
62705916,Company of Heroes Tales of Valor,4.0
62705916,Battlestations Midway,3.7
62705916,Valiant Hearts The Great War / Soldats Inconnus  Mmoires de la Grande Guerre,3.6
62705916,Only If,3.5
62705916,Arma 2,2.9
62705916,Medal of Honor Airborne,2.4
62705916,Heroes & Generals,2.1
62705916,The Expendabros,2.1
62705916,PAYDAY 2,1.8
62705916,Spec Ops The Line,1.8
62705916,Counter-Strike Global Offensive,1.4
62705916,The Guild II,1.4
62705916,Goat Simulator,1.3
62705916,Unturned,1.2
62705916,Dawn of Discovery,1.1
62705916,War of the Roses,1.0
62705916,Cities XL - Limited Edition,1.0
62705916,Surgeon Simulator,0.9
62705916,Europa Universalis Rome - Gold Edition,0.6
62705916,The Silent Age,0.3
62705916,Tom Clancy's Ghost Recon Phantoms - NA,0.3
62705916,Team Fortress 2,0.2
62878249,ARK Survival Evolved,287.0
62878249,Arma 3,223.0
62878249,Total War ROME II - Emperor Edition,182.0
62878249,Men of War Assault Squad,157.0
62878249,Total War SHOGUN 2,153.0
62878249,Mount & Blade Warband,152.0
62878249,PAYDAY 2,120.0
62878249,Rising Storm/Red Orchestra 2 Multiplayer,120.0
62878249,Fallout 4,111.0
62878249,DayZ,110.0
62878249,Left 4 Dead 2,106.0
62878249,Napoleon Total War,88.0
62878249,Battlefield 2,80.0
62878249,Total War ATTILA,76.0
62878249,The Elder Scrolls V Skyrim,74.0
62878249,Insurgency,66.0
62878249,Tom Clancy's Ghost Recon Phantoms - NA,54.0
62878249,The Elder Scrolls IV Oblivion ,54.0
62878249,Mount & Blade With Fire and Sword,53.0
62878249,Emergency 2012,46.0
62878249,Orcs Must Die! 2,45.0
62878249,Call to Arms,39.0
62878249,Tropico 3 Absolute Power,37.0
62878249,Tropico 5,37.0
62878249,Serious Sam HD The Second Encounter,36.0
62878249,Call of Duty Modern Warfare 3 - Multiplayer,30.0
62878249,Empire Total War,29.0
62878249,Arma 2 Operation Arrowhead,27.0
62878249,Aliens vs. Predator,26.0
62878249,Sniper Elite V2,25.0
62878249,Homefront,24.0
62878249,7 Days to Die,24.0
62878249,Star Wars - Battlefront II,22.0
62878249,Medal of Honor(TM) Multiplayer,22.0
62878249,Men of War Assault Squad 2,21.0
62878249,Stronghold Crusader 2,19.7
62878249,Chivalry Medieval Warfare,19.6
62878249,Tropico 4,19.6
62878249,Men of War Condemned Heroes,18.5
62878249,State of Decay,18.2
62878249,Call of Duty Modern Warfare 3,18.1
62878249,"Warhammer 40,000 Dawn of War II  Retribution",17.9
62878249,This War of Mine,17.7
62878249,Metro 2033,16.0
62878249,Orcs Must Die!,15.7
62878249,Grand Theft Auto IV,15.0
62878249,Killing Floor,15.0
62878249,DiRT 2,14.9
62878249,Primal Carnage,14.3
62878249,Gas Guzzlers Extreme,13.8
62878249,Killing Floor 2,13.3
62878249,Star Wars The Force Unleashed II,13.3
62878249,Men of War Vietnam,13.2
62878249,Wargame Red Dragon,12.8
62878249,Insaniquarium! Deluxe,11.9
62878249,Assassin's Creed III,10.8
62878249,Stranded Deep,10.7
62878249,Cities XL 2011,10.7
62878249,"Warhammer 40,000 Dawn of War II - Chaos Rising",10.7
62878249,ORION Prelude,10.2
62878249,"Warhammer 40,000 Dawn of War II",9.9
62878249,theHunter Primal,9.4
62878249,RUNNING WITH RIFLES,9.0
62878249,Medal of Honor(TM) Single Player,7.7
62878249,Mad Max,7.6
62878249,Cossacks II Battle for Europe,7.5
62878249,Warframe,7.2
62878249,WRC 4 FIA WORLD RALLY CHAMPIONSHIP,7.1
62878249,Battlestations Pacific,7.1
62878249,Emergency 2014,6.8
62878249,theHunter,6.3
62878249,"Warhammer 40,000 Dawn of War  Soulstorm",6.2
62878249,Red Faction Armageddon,5.9
62878249,Age of Empires II HD Edition,5.8
62878249,Depth,5.6
62878249,F.E.A.R. 2 Project Origin,4.9
62878249,Dive to the Titanic,4.7
62878249,Tomb Raider,4.1
62878249,PAYDAY The Heist,3.7
62878249,Terminator Salvation,3.7
62878249,Cabelas Trophy Bucks,3.4
62878249,Emergency 2013,3.3
62878249,Warface,3.3
62878249,Life is Feudal Your Own,2.2
62878249,Marvel Heroes 2015,2.2
62878249,POSTAL 2,1.8
62878249,Saw,1.7
62878249,War of the Roses,1.6
62878249,Toy Soldiers,1.6
62878249,Company of Heroes Tales of Valor,1.4
62878249,"Warhammer 40,000 Dawn of War  Dark Crusade",1.3
62878249,Combat Arms,1.2
62878249,Command and Conquer 3 Tiberium Wars,1.0
62878249,Company of Heroes Opposing Fronts,0.9
62878249,Star Wars Republic Commando,0.9
62878249,Heroes & Generals,0.8
62878249,Painkiller Hell & Damnation,0.8
62878249,Besiege,0.7
62878249,Cossacks II Napoleonic Wars,0.6
62878249,Team Fortress 2,0.6
62878249,March of War,0.5
62878249,Zuma Deluxe,0.5
62878249,Alien Swarm,0.3
62878249,Grand Theft Auto Episodes from Liberty City,0.3
62878249,World in Conflict,0.3
62878249,Natural Selection 2,0.3
62878249,Command and Conquer 4 Tiberian Twilight,0.2
62878249,"Warhammer 40,000 Dawn of War - Game of the Year Edition",0.1
62878249,"Warhammer 40,000 Dawn of War  Winter Assault",0.1
62985928,Mystery PI The Vegas Heist,18.6
62985928,Mystery P.I. The Lottery Ticket,13.2
62985928,Amazing Adventures Around the World,12.0
62985928,Mishap An Accidental Haunting,6.4
62985928,Chuzzle Deluxe,6.3
62985928,The Tiny Bang Story,6.2
62985928,The Wizard's Pen,4.2
62985928,Amazing Adventures The Lost Tomb,3.3
62985928,Big Money! Deluxe,3.0
62985928,Escape Rosecliff Island,2.0
62985928,Talismania Deluxe,1.9
62985928,Dynomite! Deluxe,1.9
62985928,Anno 2070,1.4
62985928,Bejeweled Deluxe,1.0
62985928,Feeding Frenzy 2 Shipwreck Showdown Deluxe,0.4
62985928,Bejeweled 2 Deluxe,0.3
62990992,Counter-Strike Global Offensive,663.0
62990992,Sid Meier's Civilization V,550.0
62990992,Total War SHOGUN 2,212.0
62990992,Total War ROME II - Emperor Edition,198.0
62990992,Dungeon Defenders,195.0
62990992,Age of Empires Online,168.0
62990992,XCOM Enemy Unknown,126.0
62990992,Empire Total War,125.0
